Time,Altitude,Pressure,Velocity,Temperature,Events,Voltages,,
124.15,1427.116,819.7,-30.95238,85.64, -,8.965384,,
124.2,1427.116,819.7,-30.95238,85.64, -,8.965384,,
124.25,1423.876,819.8,-27.85714,85.64, -,8.965384,,
124.3,1420.634,819.9,-34.04762,85.64, -,8.965384,,
124.35,1420.634,819.9,-30.95238,85.64, -,8.965384,,
124.4,1420.634,819.9,-27.85714,85.64, -,8.965384,,
124.45,1417.395,820,-30.95238,85.64, -,8.965384,,
124.5,1414.156,820.1,-30.95238,85.64, -,8.965384,,
124.55,1414.156,820.1,-34.04762,85.64, -,8.945935,,
124.6,1414.156,820.1,-34.04762,85.64, -,8.945935,,
124.65,1410.915,820.2,-30.95238,85.64, -,8.945935,,
124.7,1407.676,820.3,-37.14286,85.64, -,8.945935,,
124.75,1407.676,820.3,-34.04762,85.64, -,8.945935,,
124.8,1404.436,820.4,-37.14286,85.64, -,8.945935,,
124.85,1404.436,820.4,-34.04762,85.64, -,8.945935,,
124.9,1401.198,820.5,-37.14286,85.64, -,8.945935,,
124.95,1397.961,820.6,-37.14286,85.64, -,8.945935,,
125,1397.961,820.6,-34.04762,85.64, -,8.945935,,
125.05,1394.721,820.7,-37.14286,85.64, -,8.945935,,
125.1,1397.961,820.6,-30.95238,85.64, -,8.945935,,
125.15,1391.484,820.8,-34.04762,85.64, -,8.945935,,
125.2,1388.246,820.9,-37.14286,85.64, -,8.945935,,
125.25,1391.484,820.8,-34.04762,85.64, -,8.945935,,
125.3,1388.246,820.9,-34.04762,85.64, -,8.945935,,
125.35,1385.009,821,-34.04762,85.64, -,8.945935,,
125.4,1385.009,821,-34.04762,85.64, -,8.945935,,
125.45,1385.009,821,-34.04762,85.64, -,8.945935,,
125.5,1381.773,821.1,-34.04762,85.46, -,8.945935,,
125.55,1381.773,821.1,-30.95238,85.46, -,8.945935,,
125.6,1378.536,821.2,-34.04762,85.46, -,8.945935,,
125.65,1378.536,821.2,-34.04762,85.46, -,8.945935,,
125.7,1378.536,821.2,-30.95238,85.46, -,8.945935,,
125.75,1375.3,821.3,-30.95238,85.46, -,8.945935,,
125.8,1375.3,821.3,-30.95238,85.46, -,8.945935,,
125.85,1375.3,821.3,-27.85714,85.46, -,8.945935,,
125.9,1372.063,821.4,-30.95238,85.46, -,8.945935,,
125.95,1368.829,821.5,-30.95238,85.46, -,8.945935,,
126,1368.829,821.5,-27.85714,85.46, -,8.945935,,
126.05,1368.829,821.5,-27.85714,85.46, -,8.945935,,
126.1,1368.829,821.5,-24.76191,85.46, -,8.945935,,
126.15,1368.829,821.5,-27.85714,85.46, -,8.945935,,
126.2,1365.594,821.6,-24.76191,85.46, -,8.945935,,
126.25,1362.358,821.7,-24.76191,85.46, -,8.945935,,
126.3,1359.124,821.8,-30.95238,85.46, -,8.945935,,
126.35,1359.124,821.8,-27.85714,85.46, -,8.945935,,
126.4,1355.889,821.9,-27.85714,85.46, -,8.945935,,
126.45,1355.889,821.9,-27.85714,85.46, -,8.945935,,
126.5,1349.423,822.1,-34,85.46, -,8.945935,,
126.55,1352.656,822,-27.80952,85.64, -,8.945935,,
126.6,1352.656,822,-27.80952,85.64, -,8.945935,,
126.65,1355.889,821.9,-21.61905,85.64, -,8.945935,,
126.7,1359.124,821.8,-18.52381,85.64, -,8.945935,,
126.75,1359.124,821.8,-18.52381,85.64, -,8.945935,,
126.8,1362.358,821.7,-12.33333,85.64, -,8.945935,,
126.85,1362.358,821.7,-12.33333,85.64, -,8.945935,,
126.9,1362.358,821.7,-12.33333,85.64, -,8.945935,,
126.95,1359.124,821.8,-12.33333,85.64, -,8.945935,,
127,1359.124,821.8,-9.238095,85.64, -,8.945935,,
127.05,1359.124,821.8,-9.238095,85.64, -,8.945935,,
127.1,1359.124,821.8,-9.238095,85.64, -,8.945935,,
127.15,1352.656,822,-15.38095,85.64, -,8.945935,,
127.2,1349.423,822.1,-18.47619,85.64, -,8.945935,,
127.25,1346.189,822.2,-18.47619,85.64, -,8.945935,,
127.3,1339.723,822.4,-21.52381,85.64, -,8.945935,,
127.35,1342.956,822.3,-15.33333,85.64, -,8.945935,,
127.4,1336.491,822.5,-21.47619,85.64, -,8.945935,,
127.45,1333.26,822.6,-21.47619,85.64, -,8.945935,,
127.5,1333.26,822.6,-21.47619,85.64, -,8.945935,,
127.55,1333.26,822.6,-15.33333,85.64, -,8.945935,,
127.6,1333.26,822.6,-18.42857,85.64, -,8.945935,,
127.65,1326.796,822.8,-24.57143,85.64, -,8.945935,,
127.7,1330.027,822.7,-24.57143,85.64, -,8.945935,,
127.75,1333.26,822.6,-24.57143,85.64, -,8.945935,,
127.8,1326.796,822.8,-30.71428,85.64, -,8.945935,,
127.85,1326.796,822.8,-33.80952,85.64, -,8.945935,,
127.9,1326.796,822.8,-33.80952,85.64, -,8.945935,,
127.95,1326.796,822.8,-33.80952,85.64, -,8.945935,,
128,1330.027,822.7,-27.61905,85.64, -,8.945935,,
128.05,1330.027,822.7,-27.61905,85.64, -,8.945935,,
128.1,1326.796,822.8,-30.71428,85.64, -,8.945935,,
128.15,1326.796,822.8,-30.71428,85.64, -,8.945935,,
128.2,1330.027,822.7,-21.47619,85.64, -,8.945935,,
128.25,1330.027,822.7,-18.38095,85.64, -,8.945935,,
128.3,1330.027,822.7,-15.28571,85.64, -,8.945935,,
128.35,1333.26,822.6,-6.047619,85.64, -,8.945935,,
128.4,1333.26,822.6,-9.142858,85.64, -,8.945935,,
128.45,1333.26,822.6,-3,85.64, -,8.945935,,
128.5,1330.027,822.7,-3,85.64, -,8.945935,,
128.55,1326.796,822.8,-6.095238,85.82, -,8.965384,,
128.6,1323.564,822.9,-9.190476,85.82, -,8.965384,,
128.65,1317.104,823.1,-15.33333,85.82, -,8.965384,,
128.7,1310.644,823.3,-15.33333,85.82, -,8.965384,,
128.75,1307.414,823.4,-21.52381,85.82, -,8.965384,,
128.8,1300.957,823.6,-30.76191,85.82, -,8.965384,,
128.85,1297.727,823.7,-27.71428,85.82, -,8.965384,,
128.9,1294.5,823.8,-30.80952,85.82, -,8.965384,,
128.95,1291.271,823.9,-33.90476,85.82, -,8.965384,,
129,1291.271,823.9,-33.90476,85.82, -,8.965384,,
129.05,1291.271,823.9,-37,85.82, -,8.965384,,
129.1,1288.044,824,-40.09524,85.82, -,8.965384,,
129.15,1291.271,823.9,-33.90476,85.82, -,8.965384,,
129.2,1284.818,824.1,-40.04762,85.82, -,8.965384,,
129.25,1284.818,824.1,-43.14286,85.82, -,8.965384,,
129.3,1281.59,824.2,-46.23809,85.82, -,8.965384,,
129.35,1278.364,824.3,-49.33333,85.82, -,8.965384,,
129.4,1275.136,824.4,-55.52381,85.82, -,8.965384,,
129.45,1278.364,824.3,-52.42857,85.82, -,8.965384,,
129.5,1278.364,824.3,-52.42857,85.82, -,8.965384,,
129.55,1278.364,824.3,-49.33333,85.82, -,8.965384,,
129.6,1271.911,824.5,-52.38095,85.82, -,8.965384,,
129.65,1271.911,824.5,-49.28571,85.82, -,8.965384,,
129.7,1271.911,824.5,-43.14286,85.82, -,8.965384,,
129.75,1271.911,824.5,-37,85.82, -,8.965384,,
129.8,1268.686,824.6,-36.95238,85.82, -,8.965384,,
129.85,1268.686,824.6,-30.80952,85.82, -,8.965384,,
129.9,1265.46,824.7,-30.80952,85.82, -,8.965384,,
129.95,1262.235,824.8,-30.76191,85.82, -,8.965384,,
130,1255.786,825,-33.80952,85.82, -,8.965384,,
130.05,1249.338,825.2,-39.95238,85.82, -,8.965384,,
130.1,1246.115,825.3,-43,85.82, -,8.965384,,
130.15,1239.669,825.5,-46.04762,85.82, -,8.965384,,
130.2,1233.224,825.7,-55.28571,85.82, -,8.965384,,
130.25,1230.003,825.8,-52.19048,85.82, -,8.965384,,
130.3,1223.559,826,-58.33333,85.82, -,8.965384,,
130.35,1226.78,825.9,-52.19048,85.82, -,8.965384,,
130.4,1226.78,825.9,-49.09524,85.82, -,8.965384,,
130.45,1223.559,826,-49.04762,85.82, -,8.965384,,
130.5,1226.78,825.9,-49.09524,85.82, -,8.965384,,
130.55,1230.003,825.8,-46.04762,85.82, -,8.945935,,
130.6,1230.003,825.8,-46.04762,85.82, -,8.945935,,
130.65,1220.339,826.1,-49.09524,85.82, -,8.945935,,
130.7,1217.117,826.2,-52.14286,85.82, -,8.945935,,
130.75,1217.117,826.2,-52.14286,85.82, -,8.945935,,
130.8,1207.458,826.5,-61.33333,85.82, -,8.945935,,
130.85,1204.239,826.6,-61.33333,85.82, -,8.945935,,
130.9,1204.239,826.6,-61.33333,85.82, -,8.945935,,
130.95,1204.239,826.6,-58.23809,85.82, -,8.945935,,
131,1204.239,826.6,-55.19048,85.82, -,8.945935,,
131.05,1207.458,826.5,-46,85.82, -,8.945935,,
131.1,1207.458,826.5,-39.85714,85.82, -,8.945935,,
131.15,1213.898,826.3,-30.66667,85.82, -,8.945935,,
131.2,1213.898,826.3,-24.52381,85.82, -,8.945935,,
131.25,1210.677,826.4,-21.42857,85.82, -,8.945935,,
131.3,1207.458,826.5,-21.42857,85.82, -,8.945935,,
131.35,1201.019,826.7,-21.42857,85.82, -,8.945935,,
131.4,1197.801,826.8,-27.52381,85.82, -,8.945935,,
131.45,1191.364,827,-33.66667,85.82, -,8.945935,,
131.5,1191.364,827,-30.61905,85.82, -,8.945935,,
131.55,1191.364,827,-33.66667,85.82, -,8.945935,,
131.6,1194.582,826.9,-33.66667,85.82, -,8.945935,,
131.65,1188.147,827.1,-39.80952,85.82, -,8.945935,,
131.7,1184.929,827.2,-33.66667,85.82, -,8.945935,,
131.75,1184.929,827.2,-30.61905,85.82, -,8.945935,,
131.8,1181.712,827.3,-33.66667,85.82, -,8.945935,,
131.85,1184.929,827.2,-21.42857,85.82, -,8.945935,,
131.9,1184.929,827.2,-18.38095,85.82, -,8.945935,,
131.95,1178.494,827.4,-24.52381,85.82, -,8.945935,,
132,1172.063,827.6,-30.66667,85.82, -,8.945935,,
132.05,1172.063,827.6,-30.66667,85.82, -,8.945935,,
132.1,1175.279,827.5,-30.66667,85.82, -,8.945935,,
132.15,1168.846,827.7,-36.80952,85.82, -,8.945935,,
132.2,1168.846,827.7,-42.95238,85.82, -,8.945935,,
132.25,1168.846,827.7,-42.95238,85.82, -,8.945935,,
132.3,1162.415,827.9,-46.04762,85.82, -,8.945935,,
132.35,1162.415,827.9,-43,85.82, -,8.945935,,
132.4,1162.415,827.9,-36.85714,85.82, -,8.945935,,
132.45,1159.201,828,-36.85714,85.82, -,8.945935,,
132.5,1159.201,828,-30.71428,85.82, -,8.945935,,
132.55,1159.201,828,-30.71428,85.82, -,8.945935,,
132.6,1155.987,828.1,-33.76191,85.82, -,8.945935,,
132.65,1155.987,828.1,-36.80952,85.82, -,8.945935,,
132.7,1152.772,828.2,-33.71429,85.82, -,8.945935,,
132.75,1149.558,828.3,-33.71429,85.82, -,8.945935,,
132.8,1149.558,828.3,-33.71429,85.82, -,8.945935,,
132.85,1149.558,828.3,-30.66667,85.82, -,8.945935,,
132.9,1143.131,828.5,-39.85714,85.82, -,8.945935,,
132.95,1143.131,828.5,-39.85714,85.82, -,8.945935,,
133,1139.919,828.6,-36.76191,85.82, -,8.945935,,
133.05,1143.131,828.5,-27.57143,85.82, -,8.945935,,
133.1,1139.919,828.6,-30.61905,85.82, -,8.945935,,
133.15,1136.705,828.7,-36.71429,85.82, -,8.945935,,
133.2,1136.705,828.7,-30.57143,85.82, -,8.945935,,
133.25,1133.493,828.8,-33.61905,85.82, -,8.945935,,
133.3,1130.28,828.9,-36.66667,85.82, -,8.945935,,
133.35,1127.069,829,-33.57143,85.82, -,8.945935,,
133.4,1127.069,829,-33.57143,85.82, -,8.945935,,
133.45,1123.858,829.1,-36.61905,85.82, -,8.945935,,
133.5,1123.858,829.1,-33.57143,85.82, -,8.945935,,
133.55,1120.646,829.2,-36.61905,85.82, -,8.945935,,
133.6,1117.436,829.3,-39.66667,85.82, -,8.945935,,
133.65,1117.436,829.3,-36.61905,85.82, -,8.945935,,
133.7,1114.224,829.4,-39.66667,85.82, -,8.945935,,
133.75,1111.015,829.5,-39.66667,85.82, -,8.945935,,
133.8,1107.805,829.6,-39.66667,85.82, -,8.945935,,
133.85,1104.595,829.7,-42.71429,85.82, -,8.945935,,
133.9,1104.595,829.7,-42.71429,85.82, -,8.945935,,
133.95,1104.595,829.7,-36.57143,85.82, -,8.945935,,
134,1104.595,829.7,-36.57143,85.82, -,8.945935,,
134.05,1107.805,829.6,-30.47619,85.82, -,8.945935,,
134.1,1104.595,829.7,-36.57143,85.82, -,8.945935,,
134.15,1101.386,829.8,-36.57143,85.82, -,8.945935,,
134.2,1101.386,829.8,-33.52381,85.82, -,8.945935,,
134.25,1101.386,829.8,-33.52381,85.82, -,8.945935,,
134.3,1098.176,829.9,-33.52381,85.82, -,8.945935,,
134.35,1094.968,830,-33.52381,85.82, -,8.945935,,
134.4,1091.76,830.1,-33.52381,85.82, -,8.945935,,
134.45,1088.551,830.2,-36.57143,85.82, -,8.945935,,
134.5,1085.344,830.3,-36.57143,85.82, -,8.945935,,
134.55,1082.136,830.4,-39.61905,85.82, -,8.965384,,
134.6,1082.136,830.4,-36.57143,85.82, -,8.965384,,
134.65,1082.136,830.4,-33.52381,85.82, -,8.965384,,
134.7,1078.93,830.5,-36.57143,85.82, -,8.965384,,
134.75,1075.724,830.6,-36.57143,85.82, -,8.965384,,
134.8,1075.724,830.6,-33.52381,85.82, -,8.965384,,
134.85,1069.311,830.8,-36.57143,85.82, -,8.965384,,
134.9,1069.311,830.8,-33.52381,85.82, -,8.965384,,
134.95,1069.311,830.8,-33.52381,85.82, -,8.965384,,
135,1066.104,830.9,-36.57143,85.82, -,8.965384,,
135.05,1062.899,831,-39.61905,85.82, -,8.965384,,
135.1,1062.899,831,-42.66667,85.82, -,8.965384,,
135.15,1059.694,831.1,-42.66667,85.82, -,8.965384,,
135.2,1059.694,831.1,-39.61905,85.82, -,8.965384,,
135.25,1059.694,831.1,-39.61905,85.82, -,8.965384,,
135.3,1056.488,831.2,-42.66667,85.82, -,8.965384,,
135.35,1056.488,831.2,-39.61905,85.82, -,8.965384,,
135.4,1053.284,831.3,-39.61905,85.82, -,8.965384,,
135.45,1050.079,831.4,-39.61905,85.82, -,8.965384,,
135.5,1050.079,831.4,-36.57143,85.82, -,8.945935,,
135.55,1050.079,831.4,-33.52381,85.82, -,8.945935,,
135.6,1046.876,831.5,-33.52381,85.82, -,8.945935,,
135.65,1043.673,831.6,-36.57143,85.82, -,8.945935,,
135.7,1043.673,831.6,-36.57143,85.82, -,8.945935,,
135.75,1043.673,831.6,-33.52381,85.82, -,8.945935,,
135.8,1040.468,831.7,-33.52381,85.82, -,8.945935,,
135.85,1034.062,831.9,-39.61905,85.82, -,8.945935,,
135.9,1034.062,831.9,-33.52381,85.82, -,8.945935,,
135.95,1037.266,831.8,-30.47619,85.82, -,8.945935,,
136,1034.062,831.9,-33.52381,85.82, -,8.945935,,
136.05,1034.062,831.9,-30.47619,85.82, -,8.945935,,
136.1,1030.861,832,-30.47619,85.82, -,8.945935,,
136.15,1027.659,832.1,-33.52381,85.82, -,8.945935,,
136.2,1024.456,832.2,-33.52381,85.82, -,8.945935,,
136.25,1024.456,832.2,-33.52381,85.82, -,8.945935,,
136.3,1024.456,832.2,-33.52381,85.82, -,8.945935,,
136.35,1024.456,832.2,-30.47619,85.82, -,8.945935,,
136.4,1030.861,832,-24.38095,85.82, -,8.945935,,
136.45,1027.659,832.1,-24.38095,85.82, -,8.945935,,
136.5,1021.256,832.3,-27.42857,85.82, -,8.945935,,
136.55,1027.659,832.1,-21.33333,85.82, -,8.945935,,
136.6,1027.659,832.1,-21.33333,85.82, -,8.945935,,
136.65,1024.456,832.2,-21.33333,85.82, -,8.945935,,
136.7,1021.256,832.3,-21.33333,85.82, -,8.945935,,
136.75,1021.256,832.3,-21.33333,85.82, -,8.945935,,
136.8,1018.053,832.4,-24.38095,85.82, -,8.945935,,
136.85,1018.053,832.4,-21.33333,85.82, -,8.945935,,
136.9,1011.653,832.6,-21.33333,85.82, -,8.945935,,
136.95,1014.853,832.5,-18.28572,85.82, -,8.945935,,
137,1011.653,832.6,-24.38095,85.82, -,8.945935,,
137.05,1011.653,832.6,-21.33333,85.82, -,8.945935,,
137.1,1008.452,832.7,-24.38095,85.82, -,8.945935,,
137.15,1005.253,832.8,-24.38095,85.82, -,8.945935,,
137.2,1002.052,832.9,-24.38095,85.82, -,8.945935,,
137.25,998.8536,833,-24.38095,85.82, -,8.945935,,
137.3,992.4555,833.2,-30.47619,85.82, -,8.945935,,
137.35,989.2579,833.3,-33.52381,85.82, -,8.945935,,
137.4,986.0587,833.4,-36.57143,85.82, -,8.945935,,
137.45,986.0587,833.4,-42.66667,85.82, -,8.945935,,
137.5,982.8618,833.5,-42.66667,85.82, -,8.945935,,
137.55,982.8618,833.5,-36.57143,85.82, -,8.945935,,
137.6,982.8618,833.5,-42.66667,85.82, -,8.945935,,
137.65,979.6651,833.6,-45.71429,85.82, -,8.945935,,
137.7,979.6651,833.6,-42.66667,85.82, -,8.945935,,
137.75,979.6651,833.6,-39.61905,85.82, -,8.945935,,
137.8,986.0587,833.4,-33.52381,85.82, -,8.945935,,
137.85,989.2579,833.3,-27.42857,85.82, -,8.945935,,
137.9,986.0587,833.4,-30.47619,85.82, -,8.945935,,
137.95,982.8618,833.5,-27.42857,85.82, -,8.945935,,
138,986.0587,833.4,-27.42857,85.82, -,8.945935,,
138.05,986.0587,833.4,-24.38095,85.82, -,8.945935,,
138.1,986.0587,833.4,-24.38095,85.82, -,8.945935,,
138.15,979.6651,833.6,-27.42857,85.82, -,8.945935,,
138.2,973.2708,833.8,-30.47619,85.82, -,8.945935,,
138.25,966.8777,834,-33.52381,85.82, -,8.945935,,
138.3,960.4858,834.2,-36.57143,85.82, -,8.945935,,
138.35,957.2914,834.3,-33.52381,85.82, -,8.945935,,
138.4,950.9014,834.5,-36.57143,85.82, -,8.945935,,
138.45,947.7078,834.6,-36.57143,85.82, -,8.945935,,
138.5,944.5126,834.7,-39.61905,85.82, -,8.945935,,
138.55,947.7078,834.6,-33.52381,85.82, -,8.945935,,
138.6,950.9014,834.5,-30.47619,85.82, -,8.945935,,
138.65,957.2914,834.3,-24.38095,85.82, -,8.945935,,
138.7,957.2914,834.3,-21.33333,85.82, -,8.945935,,
138.75,947.7078,834.6,-30.47619,85.82, -,8.945935,,
138.8,947.7078,834.6,-30.47619,85.82, -,8.945935,,
138.85,944.5126,834.7,-39.61905,85.82, -,8.945935,,
138.9,938.1251,834.9,-48.76191,85.82, -,8.945935,,
138.95,931.7408,835.1,-51.80952,85.82, -,8.945935,,
139,928.5472,835.2,-51.80952,85.82, -,8.945935,,
139.05,928.5472,835.2,-54.85714,85.82, -,8.945935,,
139.1,925.3558,835.3,-57.90476,85.82, -,8.945935,,
139.15,925.3558,835.3,-57.90476,85.82, -,8.945935,,
139.2,925.3558,835.3,-51.80952,85.82, -,8.945935,,
139.25,925.3558,835.3,-45.71429,85.82, -,8.945935,,
139.3,925.3558,835.3,-39.61905,85.82, -,8.945935,,
139.35,928.5472,835.2,-30.47619,85.82, -,8.945935,,
139.4,928.5472,835.2,-27.42857,85.82, -,8.945935,,
139.45,925.3558,835.3,-24.38095,85.82, -,8.945935,,
139.5,918.972,835.5,-27.42857,85.82, -,8.945935,,
139.55,912.5895,835.7,-30.47619,85.82, -,8.945935,,
139.6,912.5895,835.7,-33.52381,85.82, -,8.945935,,
139.65,912.5895,835.7,-36.57143,85.82, -,8.945935,,
139.7,909.3996,835.8,-45.71429,85.82, -,8.945935,,
139.75,906.2081,835.9,-48.76191,85.82, -,8.945935,,
139.8,899.83,836.1,-45.71429,85.82, -,8.945935,,
139.85,896.6395,836.2,-48.76191,85.82, -,8.945935,,
139.9,903.0189,836,-39.61905,85.82, -,8.945935,,
139.95,909.3996,835.8,-27.42857,85.82, -,8.945935,,
140,909.3996,835.8,-21.33333,85.82, -,8.945935,,
140.05,906.2081,835.9,-21.33333,85.82, -,8.945935,,
140.1,903.0189,836,-24.38095,85.82, -,8.945935,,
140.15,903.0189,836,-21.33333,85.82, -,8.945935,,
140.2,903.0189,836,-21.33333,85.82, -,8.945935,,
140.25,906.2081,835.9,-18.28572,85.82, -,8.945935,,
140.3,909.3996,835.8,-15.2381,85.82, -,8.945935,,
140.35,912.5895,835.7,-12.19048,85.82, -,8.945935,,
140.4,909.3996,835.8,-18.28572,85.82, -,8.945935,,
140.45,906.2081,835.9,-21.33333,85.82, -,8.945935,,
140.5,899.83,836.1,-24.38095,85.82, -,8.945935,,
140.55,893.4512,836.3,-24.38095,85.82, -,8.945935,,
140.6,890.2612,836.4,-21.33333,85.82, -,8.945935,,
140.65,887.0735,836.5,-24.38095,85.82, -,8.945935,,
140.7,880.6972,836.7,-30.47619,85.82, -,8.945935,,
140.75,880.6972,836.7,-27.42857,85.82, -,8.945935,,
140.8,874.322,836.9,-30.47619,85.82, -,8.945935,,
140.85,871.1359,837,-27.42857,85.82, -,8.945935,,
140.9,867.9501,837.1,-27.42857,85.82, -,8.945935,,
140.95,867.9501,837.1,-33.52381,85.82, -,8.945935,,
141,864.7626,837.2,-42.66667,85.82, -,8.945935,,
141.05,867.9501,837.1,-39.61905,85.82, -,8.945935,,
141.1,871.1359,837,-33.52381,85.82, -,8.945935,,
141.15,871.1359,837,-30.47619,85.82, -,8.945935,,
141.2,871.1359,837,-30.47619,85.82, -,8.945935,,
141.25,871.1359,837,-30.47619,85.82, -,8.945935,,
141.3,871.1359,837,-33.52381,85.82, -,8.945935,,
141.35,874.322,836.9,-33.52381,85.82, -,8.945935,,
141.4,871.1359,837,-39.61905,85.82, -,8.945935,,
141.45,867.9501,837.1,-39.61905,85.82, -,8.945935,,
141.5,867.9501,837.1,-36.57143,85.82, -,8.965384,,
141.55,864.7626,837.2,-33.52381,85.82, -,8.965384,,
141.6,861.5774,837.3,-30.47619,85.82, -,8.965384,,
141.65,861.5774,837.3,-27.42857,85.82, -,8.965384,,
141.7,858.3906,837.4,-27.42857,85.82, -,8.965384,,
141.75,852.0217,837.6,-27.38095,85.82, -,8.965384,,
141.8,852.0217,837.6,-27.38095,85.82, -,8.965384,,
141.85,852.0217,837.6,-21.28572,85.82, -,8.965384,,
141.9,848.8358,837.7,-21.28572,85.82, -,8.965384,,
141.95,842.4668,837.9,-24.28572,85.82, -,8.965384,,
142,839.2838,838,-27.33333,85.82, -,8.965384,,
142.05,836.101,838.1,-27.33333,85.82, -,8.965384,,
142.1,836.101,838.1,-30.38095,85.82, -,8.965384,,
142.15,836.101,838.1,-33.42857,85.82, -,8.965384,,
142.2,832.9166,838.2,-36.47619,85.82, -,8.965384,,
142.25,829.7344,838.3,-39.52381,85.82, -,8.965384,,
142.3,829.7344,838.3,-39.52381,85.82, -,8.965384,,
142.35,829.7344,838.3,-39.52381,85.82, -,8.965384,,
142.4,826.5507,838.4,-45.61905,85.82, -,8.965384,,
142.45,826.5507,838.4,-42.57143,85.82, -,8.965384,,
142.5,823.3692,838.5,-42.57143,85.82, -,8.965384,,
142.55,823.3692,838.5,-42.57143,85.82, -,8.945935,,
142.6,823.3692,838.5,-39.52381,85.82, -,8.945935,,
142.65,823.3692,838.5,-36.47619,85.82, -,8.945935,,
142.7,817.0051,838.7,-42.52381,85.82, -,8.945935,,
142.75,813.8245,838.8,-42.52381,85.82, -,8.945935,,
142.8,813.8245,838.8,-36.47619,85.82, -,8.945935,,
142.85,810.6423,838.9,-39.52381,85.82, -,8.945935,,
142.9,810.6423,838.9,-39.52381,85.82, -,8.945935,,
142.95,807.4623,839,-39.52381,85.82, -,8.945935,,
143,810.6423,838.9,-30.42857,85.82, -,8.945935,,
143.05,810.6423,838.9,-27.38095,85.82, -,8.945935,,
143.1,807.4623,839,-27.38095,85.82, -,8.945935,,
143.15,807.4623,839,-27.38095,85.82, -,8.945935,,
143.2,807.4623,839,-27.38095,85.82, -,8.945935,,
143.25,807.4623,839,-24.33333,85.82, -,8.945935,,
143.3,810.6423,838.9,-18.23809,85.82, -,8.945935,,
143.35,810.6423,838.9,-18.23809,85.82, -,8.945935,,
143.4,807.4623,839,-21.28572,85.82, -,8.945935,,
143.45,807.4623,839,-18.23809,85.82, -,8.945935,,
143.5,810.6423,838.9,-15.19048,86, -,8.90704,,
143.55,813.8245,838.8,-9.095238,86, -,8.90704,,
143.6,817.0051,838.7,-6.047619,86, -,8.90704,,
143.65,820.188,838.6,-3,86, -,8.90704,,
143.7,820.188,838.6,-3,86, -,8.90704,,
143.75,820.188,838.6,3.047619,86, -,8.90704,,
143.8,820.188,838.6,6.095238,86, -,8.90704,,
143.85,820.188,838.6,6.095238,86, -,8.90704,,
143.9,820.188,838.6,9.142858,86, -,8.90704,,
143.95,813.8245,838.8,3.095238,86, -,8.90704,,
144,813.8245,838.8,6.142857,86, -,8.90704,,
144.05,813.8245,838.8,3.095238,86, -,8.90704,,
144.1,813.8245,838.8,3.095238,86, -,8.90704,,
144.15,813.8245,838.8,6.142857,86, -,8.90704,,
144.2,810.6423,838.9,3.095238,86, -,8.90704,,
144.25,807.4623,839,0.04761905,86, -,8.90704,,
144.3,804.2827,839.1,-3,86, -,8.90704,,
144.35,794.7416,839.4,-15.14286,86, -,8.90704,,
144.4,794.7416,839.4,-15.14286,86, -,8.90704,,
144.45,797.9222,839.3,-9.047619,86, -,8.90704,,
144.5,794.7416,839.4,-12.09524,86, -,8.90704,,
144.55,794.7416,839.4,-15.14286,86, -,8.945935,,
144.6,794.7416,839.4,-18.19048,86, -,8.945935,,
144.65,791.5631,839.5,-24.28572,86, -,8.945935,,
144.7,785.2052,839.7,-33.38095,86, -,8.945935,,
144.75,778.8485,839.9,-39.42857,86, -,8.945935,,
144.8,775.6716,840,-42.47619,86, -,8.945935,,
144.85,769.3167,840.2,-48.52381,86, -,8.945935,,
144.9,762.9631,840.4,-54.57143,86, -,8.945935,,
144.95,762.9631,840.4,-54.57143,86, -,8.945935,,
145,759.7877,840.5,-51.57143,86, -,8.945935,,
145.05,759.7877,840.5,-51.57143,86, -,8.945935,,
145.1,756.6127,840.6,-54.61905,86, -,8.945935,,
145.15,756.6127,840.6,-54.61905,86, -,8.945935,,
145.2,750.2615,840.8,-60.66667,86, -,8.945935,,
145.25,750.2615,840.8,-57.61905,86, -,8.945935,,
145.3,750.2615,840.8,-54.57143,86, -,8.945935,,
145.35,753.4359,840.7,-48.52381,86, -,8.945935,,
145.4,753.4359,840.7,-39.42857,86, -,8.945935,,
145.45,753.4359,840.7,-39.42857,86, -,8.945935,,
145.5,750.2615,840.8,-45.47619,86, -,8.945935,,
145.55,750.2615,840.8,-42.42857,86, -,8.945935,,
145.6,747.0854,840.9,-45.47619,86, -,8.945935,,
145.65,740.738,841.1,-51.52381,86, -,8.945935,,
145.7,734.3898,841.3,-54.52381,86, -,8.945935,,
145.75,731.2153,841.4,-51.47619,86, Main,8.945935,,
145.8,731.2153,841.4,-45.42857,86, -,8.945935,,
145.85,731.2153,841.4,-42.38095,86, -,8.945935,,
145.9,737.5627,841.2,-30.28572,86, -,8.945935,,
145.95,734.3898,841.3,-27.23809,86, -,8.945935,,
146,728.0429,841.5,-33.28571,86, -,8.945935,,
146.05,724.8709,841.6,-33.23809,86, -,8.945935,,
146.1,718.5258,841.8,-39.28571,86, -,8.945935,,
146.15,712.1819,842,-42.28571,86, -,8.945935,,
146.2,705.8394,842.2,-48.33333,86, -,8.945935,,
146.25,705.8394,842.2,-42.28571,86, -,8.945935,,
146.3,699.4979,842.4,-48.33333,86, -,8.945935,,
146.35,699.4979,842.4,-48.33333,86, -,8.945935,,
146.4,699.4979,842.4,-51.33333,86, -,8.945935,,
